sep=,
Plate name,Plate ID,Plate type,Well,Hyperwell,Reaction Mix name,Sample name,Target names,Categories,Group,Valid partitions,Volume per well [μL],Count categories,Count random,Random variation,Lambda,Lambda error,Conc. per group [cp/µl],Conc. per group error,Concentration factor,Template volume [µl],Total volume [µl],Undiluted Conc. per group [cp/µl],Undiluted Conc. per group [cp/µl] error,Conversion factor,Conversion factor unit,Conv. Undiluted Conc. per group,Conv. Undiluted Conc. per group error,% intact,% intact error
,,,D3,-,U937 cells,Sample 2,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,---,25221,19.114,12980,-,-,-,-,-,-,,,,-,-,,,-,-,-,-
,,,E1,-,U937 cells,ABC,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,+++,25273,19.342,94,93.99999999999967,8.809415039859392,0.0,5.175281143916013E-4,0.0,0.7059488041623415,-,-,-,-,-,-,-,-,-,0.0,0.09431741647613526
,,,E1,-,U937 cells,ABC,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,++-,25273,19.342,367,-,-,0.0,0.001136833827564738,0.0,1.5507302092062893,,,,-,-,,,-,-,-,-
,,,E1,-,U937 cells,ABC,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,+-+,25273,19.342,663,-,-,0.0,0.0014393425871670658,0.0,1.9633758049744527,,,,-,-,,,-,-,-,-
,,,E1,-,U937 cells,ABC,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,+--,25273,19.342,2438,-,-,0.154454022964489,0.0031286764343196865,210.68736128089537,4.267759230849479,,,,-,-,,,-,-,-,-
,,,E1,-,U937 cells,ABC,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,-++,25273,19.342,653,-,-,0.0,0.0014335109286000628,0.0,1.9554209668174987,,,,-,-,,,-,-,-,-
,,,E1,-,U937 cells,ABC,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,-+-,25273,19.342,2327,-,-,0.14791670470938,0.0030810257858105003,201.76994814663854,4.20276002134341,,,,-,-,,,-,-,-,-
,,,E1,-,U937 cells,ABC,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,--+,25273,19.342,4134,-,-,0.24936387716531427,0.003884223392143856,340.1518216900865,5.29838434382812,,,,-,-,,,-,-,-,-
,,,E1,-,U937 cells,ABC,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,---,25273,19.342,14597,-,-,-,-,-,-,,,,-,-,,,-,-,-,-
,,,E2,-,U937 cells,Sample 1,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,+++,25237,18.618,582,303.788933517683,12.59351958009838,0.01108514962236587,0.0010915530388388615,15.709022861558767,1.5468651507532776,-,-,-,-,-,-,-,-,-,1.7645402405952506,0.1735947537437798
,,,E2,-,U937 cells,Sample 1,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,++-,25237,18.618,563,-,-,0.011045798435743381,0.0014551028157998986,15.653257381493898,2.0620599791634184,,,,-,-,,,-,-,-,-
,,,E2,-,U937 cells,Sample 1,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,+-+,25237,18.618,1062,-,-,0.024710381513947388,0.001811328626914248,35.01765527253131,2.5668758455529876,,,,-,-,,,-,-,-,-
,,,E2,-,U937 cells,Sample 1,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,+--,25237,18.618,1832,-,-,0.1275630044775662,0.0029726494786495314,180.77249490472158,4.212610583558344,,,,-,-,,,-,-,-,-
,,,E2,-,U937 cells,Sample 1,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,-++,25237,18.618,959,-,-,0.0070076710792484065,0.0017741679775507065,9.930733363137284,2.5142146266891094,,,,-,-,,,-,-,-,-
,,,E2,-,U937 cells,Sample 1,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,-+-,25237,18.618,2644,-,-,0.17928439575226618,0.0035163442903130126,254.06807914533198,4.983093122549067,,,,-,-,,,-,-,-,-
,,,E2,-,U937 cells,Sample 1,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,--+,25237,18.618,4130,-,-,0.26752104450998626,0.004238917855675454,379.11028243374574,6.00706889591477,,,,-,-,,,-,-,-,-
,,,E2,-,U937 cells,Sample 1,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,---,25237,18.618,13465,-,-,-,-,-,-,,,,-,-,,,-,-,-,-
,,,E3,-,U937 cells,Sample 2,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,+++,25383,19.147,177,80.23875610020373,5.060907068422517,0.0038193335403903794,5.549867663767376E-4,5.262928716230207,0.7647553582328221,-,-,-,-,-,-,-,-,-,0.9639182666287117,0.1398390262322077
,,,E3,-,U937 cells,Sample 2,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,++-,25383,19.147,288,-,-,0.004431237388632825,8.785700417206619E-4,6.106114130761396,1.2106435462870395,,,,-,-,,,-,-,-,-
,,,E3,-,U937 cells,Sample 2,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,+-+,25383,19.147,480,-,-,0.007163447087898456,0.001070309332137356,9.871018330135941,1.4748546205208126,,,,-,-,,,-,-,-,-
,,,E3,-,U937 cells,Sample 2,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,+--,25383,19.147,1672,-,-,0.09339744569052699,0.0022765697017888887,128.6989192614438,3.1370457519192585,,,,-,-,,,-,-,-,-
,,,E3,-,U937 cells,Sample 2,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,-++,25383,19.147,432,-,-,0.002261262714293444,0.0010385161186164417,3.1159531756368217,1.4310445121207604,,,,-,-,,,-,-,-,-
,,,E3,-,U937 cells,Sample 2,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,-+-,25383,19.147,1992,-,-,0.1103192179853269,0.002439418807945064,152.0166212631151,3.3614470062580337,,,,-,-,,,-,-,-,-
,,,E3,-,U937 cells,Sample 2,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,--+,25383,19.147,3263,-,-,0.17483807556635012,0.003087418527134159,240.92169978286842,4.254371463932086,,,,-,-,,,-,-,-,-
,,,E3,-,U937 cells,Sample 2,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,---,25383,19.147,17079,-,-,-,-,-,-,,,,-,-,,,-,-,-,-
,,,F1,-,U937 cells,ABC,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,+++,25154,19.327,88,88.00000000000294,8.261626909492783,0.0,5.013880074602854E-4,0.0,0.6844632477276437,-,-,-,-,-,-,-,-,-,0.0,0.09363058316308119
,,,F1,-,U937 cells,ABC,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,++-,25154,19.327,353,-,-,5.157295809354867E-4,0.0010973754592882295,0.7040414582398654,1.4980676834408155,,,,-,-,,,-,-,-,-
,,,F1,-,U937 cells,ABC,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,+-+,25154,19.327,683,-,-,0.0010504850166629942,0.0014296819404902945,1.4340558120575586,1.9517115081438363,,,,-,-,,,-,-,-,-
,,,F1,-,U937 cells,ABC,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,+--,25154,19.327,2292,-,-,0.14473017190336307,0.003021857039038724,197.5764917213396,4.125248415066885,,,,-,-,,,-,-,-,-
,,,F1,-,U937 cells,ABC,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,-++,25154,19.327,580,-,-,0.0,0.0013493765902521852,0.0,1.8420837148659208,,,,-,-,,,-,-,-,-
,,,F1,-,U937 cells,ABC,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,-+-,25154,19.327,2202,-,-,0.13942511967367,0.0029684897128326787,190.3343694039483,4.052394711200775,,,,-,-,,,-,-,-,-
,,,F1,-,U937 cells,ABC,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,--+,25154,19.327,4238,-,-,0.2530492696009347,0.0038855294039363535,345.4468841077798,5.304279391186254,,,,-,-,,,-,-,-,-
,,,F1,-,U937 cells,ABC,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,---,25154,19.327,14718,-,-,-,-,-,-,,,,-,-,,,-,-,-,-
,,,F2,-,U937 cells,Sample 1,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,+++,25247,18.711,460,282.77537006050494,12.278399973190965,0.007044384760703792,9.978840639683394E-4,9.933143473165991,1.4070959940003565,-,-,-,-,-,-,-,-,-,1.1306126670538506,0.1599228149404657
,,,F2,-,U937 cells,Sample 1,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,++-,25247,18.711,537,-,-,0.009202109924691226,0.0014073058810715662,12.975707779009852,1.9844133593176316,,,,-,-,,,-,-,-,-
,,,F2,-,U937 cells,Sample 1,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,+-+,25247,18.711,1120,-,-,0.024254010836229467,0.001837571251437567,34.200086681795646,2.5911217945555434,,,,-,-,,,-,-,-,-
,,,F2,-,U937 cells,Sample 1,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,+--,25247,18.711,1985,-,-,0.13680336033541352,0.003047956357482046,192.903632039418,4.297861179830384,,,,-,-,,,-,-,-,-
,,,F2,-,U937 cells,Sample 1,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,-++,25247,18.711,874,-,-,0.00438003444751589,0.0017273982899711545,6.176197363222664,2.435769145561378,,,,-,-,,,-,-,-,-
,,,F2,-,U937 cells,Sample 1,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,-+-,25247,18.711,2503,-,-,0.16962434988480973,0.0033866665305106124,239.18384091501363,4.775469496071402,,,,-,-,,,-,-,-,-
,,,F2,-,U937 cells,Sample 1,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,--+,25247,18.711,4228,-,-,0.27175081910799737,0.004230816198242533,383.19029508553274,5.965787749154561,,,,-,-,,,-,-,-,-
,,,F2,-,U937 cells,Sample 1,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,---,25247,18.711,13540,-,-,-,-,-,-,,,,-,-,,,-,-,-,-
,,,F3,-,U937 cells,Sample 2,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,+++,25230,19.099,199,167.72975660236702,9.904270283909373,0.00124017589007136,6.923901181208464E-4,1.7132206232600011,0.9564909616472282,-,-,-,-,-,-,-,-,-,0.215972513565863,0.12046236051722434
,,,F3,-,U937 cells,Sample 2,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,++-,25230,19.099,413,-,-,0.0029097830581436,0.001208448604134096,4.019672035502421,1.6693914849716733,,,,-,-,,,-,-,-,-
,,,F3,-,U937 cells,Sample 2,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,+-+,25230,19.099,867,-,-,0.009907291976313404,0.0016054849397080717,13.686265851775111,2.2178708125691275,,,,-,-,,,-,-,-,-
,,,F3,-,U937 cells,Sample 2,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,+--,25230,19.099,2172,-,-,0.1422558921751092,0.003033740968542419,196.51706681753396,4.190911655794711,,,,-,-,,,-,-,-,-
,,,F3,-,U937 cells,Sample 2,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,-++,25230,19.099,750,-,-,0.0020972978103024897,0.001544151071675181,2.897277628515676,2.1331421474987162,,,,-,-,,,-,-,-,-
,,,F3,-,U937 cells,Sample 2,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,-+-,25230,19.099,2338,-,-,0.15233919451817723,0.003144266967249601,210.44647930088425,4.343595982193491,,,,-,-,,,-,-,-,-
,,,F3,-,U937 cells,Sample 2,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,--+,25230,19.099,4283,-,-,0.263478940975035,0.0040536383210455565,363.97865745250135,5.599832109663645,,,,-,-,,,-,-,-,-
,,,F3,-,U937 cells,Sample 2,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,---,25230,19.099,14208,-,-,-,-,-,-,,,,-,-,,,-,-,-,-
,,,G1,-,U937 cells,ABC,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,+++,25361,19.271,67,64.48792458577581,6.394995469635192,9.905760168613109E-5,4.0954898960443125E-4,0.1356201423323586,0.5607150921967368,-,-,-,-,-,-,-,-,-,0.021319588729723796,0.0881427054883964
,,,G1,-,U937 cells,ABC,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,++-,25361,19.271,308,-,-,4.36094841665402E-5,9.771058949264138E-4,0.05970591200508519,1.337759427727596,,,,-,-,,,-,-,-,-
,,,G1,-,U937 cells,ABC,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,+-+,25361,19.271,467,-,-,0.0,0.0011490309468132197,0.0,1.5731426755601674,,,,-,-,,,-,-,-,-
,,,G1,-,U937 cells,ABC,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,+--,25361,19.271,2095,-,-,0.12351179795198869,0.002686870542903046,169.10047621634942,3.6786047638396533,,,,-,-,,,-,-,-,-
,,,G1,-,U937 cells,ABC,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,-++,25361,19.271,503,-,-,0.0,0.0011874144363765273,0.0,1.6256936583134396,,,,-,-,,,-,-,-,-
,,,G1,-,U937 cells,ABC,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,-+-,25361,19.271,2336,-,-,0.13678913263135745,0.002827800650555813,187.2785260414994,3.871552714662683,,,,-,-,,,-,-,-,-
,,,G1,-,U937 cells,ABC,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,--+,25361,19.271,3649,-,-,0.20618326627555228,0.0033818816032787657,282.2863005248389,4.630147071812929,,,,-,-,,,-,-,-,-
,,,G1,-,U937 cells,ABC,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,---,25361,19.271,15936,-,-,-,-,-,-,,,,-,-,,,-,-,-,-
,,,G2,-,U937 cells,Sample 1,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,+++,25226,19.027,420,226.87545045345092,9.947300933388,0.007685229657595299,9.081444105372135E-4,10.656808707941051,1.2592884914917666,-,-,-,-,-,-,-,-,-,1.393458165491132,0.16488275591930562
,,,G2,-,U937 cells,Sample 1,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,++-,25226,19.027,435,-,-,0.007092668546706038,0.001221053860323545,9.835127289446161,1.693187841003648,,,,-,-,,,-,-,-,-
,,,G2,-,U937 cells,Sample 1,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,+-+,25226,19.027,995,-,-,0.02402033698485151,0.0016725657501369647,33.308065959337895,2.319281797004976,,,,-,-,,,-,-,-,-
,,,G2,-,U937 cells,Sample 1,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,+--,25226,19.027,1849,-,-,0.11976901226353887,0.002770194776146688,166.07902557214533,3.841321226354875,,,,-,-,,,-,-,-,-
,,,G2,-,U937 cells,Sample 1,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,-++,25226,19.027,782,-,-,0.007314784807112923,0.001536628269501702,10.143127258678055,2.130782585932249,,,,-,-,,,-,-,-,-
,,,G2,-,U937 cells,Sample 1,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,-+-,25226,19.027,2354,-,-,0.1501317618883528,0.0031038141211167897,208.18186816956432,4.303938181087159,,,,-,-,,,-,-,-,-
,,,G2,-,U937 cells,Sample 1,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,--+,25226,19.027,3859,-,-,0.23550830015788865,0.0037813745906092426,326.57018927659294,5.243484900332908,,,,-,-,,,-,-,-,-
,,,G2,-,U937 cells,Sample 1,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,---,25226,19.027,14532,-,-,-,-,-,-,,,,-,-,,,-,-,-,-
,,,G3,-,U937 cells,Sample 2,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,+++,25317,19.199,274,163.18584881017367,8.872670707879427,0.0043866722585595985,7.490795356141413E-4,6.0283327709691354,1.0294137438222564,-,-,-,-,-,-,-,-,-,0.8169091972835191,0.1393503671691869
,,,G3,-,U937 cells,Sample 2,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,++-,25317,19.199,411,-,-,0.004695415582501861,0.0011515363777070172,6.452619653561595,1.5824853268098307,,,,-,-,,,-,-,-,-
,,,G3,-,U937 cells,Sample 2,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,+-+,25317,19.199,816,-,-,0.012157800499929317,0.0015186252117613318,16.707714380443516,2.086952840622479,,,,-,-,,,-,-,-,-
,,,G3,-,U937 cells,Sample 2,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,+--,25317,19.199,2061,-,-,0.13039260233030492,0.002857596375761951,179.19050054079716,3.927018218558431,,,,-,-,,,-,-,-,-
,,,G3,-,U937 cells,Sample 2,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,-++,25317,19.199,684,-,-,0.00309767167327879,0.0014360249070070937,4.256938873263586,1.973440343063449,,,,-,-,,,-,-,-,-
,,,G3,-,U937 cells,Sample 2,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,-+-,25317,19.199,2293,-,-,0.14405997266300896,0.0030154044322337295,197.9727235137678,4.143884084590589,,,,-,-,,,-,-,-,-
,,,G3,-,U937 cells,Sample 2,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,--+,25317,19.199,3980,-,-,0.2381939353329965,0.0037696730199027234,327.33521484586583,5.1804288221841475,,,,-,-,,,-,-,-,-
,,,G3,-,U937 cells,Sample 2,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,---,25317,19.199,14798,-,-,-,-,-,-,,,,-,-,,,-,-,-,-
,,,H1,-,U937 cells,ABC,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,+++,25175,19.873,167,166.99999999999903,13.04058477922928,0.0,7.309538480324194E-4,0.0,0.9704365886623736,-,-,-,-,-,-,-,-,-,0.0,0.1113963149447352
,,,H1,-,U937 cells,ABC,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,++-,25175,19.873,539,-,-,5.259101947301947E-4,0.0015108455115690634,0.6982143902662636,2.0058445115099968,,,,-,-,,,-,-,-,-
,,,H1,-,U937 cells,ABC,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,+-+,25175,19.873,834,-,-,0.0,0.0017358243253294886,0.0,2.30453323602341,,,,-,-,,,-,-,-,-
,,,H1,-,U937 cells,ABC,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,+--,25175,19.873,2534,-,-,0.1774441540339099,0.003527087132285086,235.58026266948514,4.6826682885427315,,,,-,-,,,-,-,-,-
,,,H1,-,U937 cells,ABC,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,-++,25175,19.873,952,-,-,0.0018468278584261033,0.0018392883740803029,2.4519049069951344,2.441895257974876,,,,-,-,,,-,-,-,-
,,,H1,-,U937 cells,ABC,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,-+-,25175,19.873,2725,-,-,0.18962503867488895,0.0036271028911003204,251.75197606794492,4.815452255763642,,,,-,-,,,-,-,-,-
,,,H1,-,U937 cells,ABC,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,--+,25175,19.873,4373,-,-,0.2889838070052141,0.004428376511823695,383.66370271350917,5.879247516125213,,,,-,-,,,-,-,-,-
,,,H1,-,U937 cells,ABC,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,---,25175,19.873,13051,-,-,-,-,-,-,,,,-,-,,,-,-,-,-
,,,H2,-,U937 cells,Sample 1,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,+++,25234,19.524,492,283.2719087401988,12.352790216805106,0.008306100879170247,0.0010008898073687203,11.22455263245379,1.3525648779766604,-,-,-,-,-,-,-,-,-,1.3012334151998748,0.1565034854866146
,,,H2,-,U937 cells,Sample 1,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,++-,25234,19.524,482,-,-,0.006031052500088452,0.0013476460184235859,8.150137736239177,1.8211581924855504,,,,-,-,,,-,-,-,-
,,,H2,-,U937 cells,Sample 1,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,+-+,25234,19.524,1218,-,-,0.028144617629881408,0.0019224608622305643,38.033578751628305,2.5979413741595576,,,,-,-,,,-,-,-,-
,,,H2,-,U937 cells,Sample 1,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,+--,25234,19.524,1965,-,-,0.13752812194149933,0.0031137633544532665,185.8503364732902,4.20782279983072,,,,-,-,,,-,-,-,-
,,,H2,-,U937 cells,Sample 1,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,-++,25234,19.524,889,-,-,0.003231613352532886,0.0017510674212922292,4.367080859108158,2.366326718058501,,,,-,-,,,-,-,-,-
,,,H2,-,U937 cells,Sample 1,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,-+-,25234,19.524,2523,-,-,0.1733655043912687,0.0034466049013320297,234.2796285525114,4.6576123600053405,,,,-,-,,,-,-,-,-
,,,H2,-,U937 cells,Sample 1,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,--+,25234,19.524,4337,-,-,0.2817181953866216,0.004303450357653604,380.7033838906281,5.8155211143378756,,,,-,-,,,-,-,-,-
,,,H2,-,U937 cells,Sample 1,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,---,25234,19.524,13328,-,-,-,-,-,-,,,,-,-,,,-,-,-,-
,,,H3,-,U937 cells,Sample 2,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,+++,25263,19.467,269,176.56069662727396,9.929311144449146,0.003665789431186811,7.654416929661983E-4,4.968315012710373,1.037417867530702,-,-,-,-,-,-,-,-,-,0.6384175992896436,0.13307463207741801
,,,H3,-,U937 cells,Sample 2,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,++-,25263,19.467,439,-,-,0.004093592878415875,0.0012202414657182217,5.548125263477909,1.653816758181002,,,,-,-,,,-,-,-,-
,,,H3,-,U937 cells,Sample 2,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,+-+,25263,19.467,853,-,-,0.011341984627322332,0.0016074527288700601,15.372010191979886,2.1786116401349807,,,,-,-,,,-,-,-,-
,,,H3,-,U937 cells,Sample 2,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,+--,25263,19.467,2085,-,-,0.13675946560312408,0.002997805369647045,185.3527374774144,4.062983349913579,,,,-,-,,,-,-,-,-
,,,H3,-,U937 cells,Sample 2,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,-++,25263,19.467,752,-,-,0.0013692698491954147,0.0015343480079139538,1.8557977963308072,2.079531403955502,,,,-,-,,,-,-,-,-
,,,H3,-,U937 cells,Sample 2,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,-+-,25263,19.467,2460,-,-,0.15948840549573579,0.003186645680822589,216.15770743306587,4.318922260380295,,,,-,-,,,-,-,-,-
,,,H3,-,U937 cells,Sample 2,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,--+,25263,19.467,4178,-,-,0.2574807991619546,0.0040036369762018326,348.9686857291319,5.426206296815594,,,,-,-,,,-,-,-,-
,,,H3,-,U937 cells,Sample 2,"4EBP1T37T46-A5,60246-1-Ig,4F3-H2",GREEN-YELLOW-RED,---,25263,19.467,14227,-,-,-,-,-,-,,,,-,-,,,-,-,-,-
