sep=,
Plate name,Plate ID,Plate type,Well,Hyperwell,Reaction Mix name,Sample name,Target names,Categories,Group,Valid partitions,Volume per well [μL],Count categories,Count random,Random variation,Lambda,Lambda error,Conc. per group [cp/µl],Conc. per group error,Concentration factor,Template volume [µl],Total volume [µl],Undiluted Conc. per group [cp/µl],Undiluted Conc. per group [cp/µl] error,Conversion factor,Conversion factor unit,Conv. Undiluted Conc. per group,Conv. Undiluted Conc. per group error,% intact,% intact error
,,,E1,-,ABX#1,ABC,"Green,Yellow,Red",GREEN-YELLOW-RED,---,25273,19.342,14597,-,-,-,-,-,-,,,,-,-,,,-,-,-,-
,,,E2,-,ABX#1,S#1,"Green,Yellow,Red",GREEN-YELLOW-RED,+++,25237,18.618,582,303.788933517683,12.468871804313968,0.01108514962236587,0.0010964982751115607,15.709022861558767,1.5538731598744988,-,-,-,-,-,-,-,-,-,1.7645402405952506,0.17426077080974098
,,,E2,-,ABX#1,S#1,"Green,Yellow,Red",GREEN-YELLOW-RED,++-,25237,18.618,563,-,-,0.011045798435743381,0.0014377412159062135,15.653257381493898,2.0374564529202672,,,,-,-,,,-,-,-,-
,,,E2,-,ABX#1,S#1,"Green,Yellow,Red",GREEN-YELLOW-RED,+-+,25237,18.618,1062,-,-,0.024710381513947388,0.0018269868554992696,35.01765527253131,2.58906548477241,,,,-,-,,,-,-,-,-
,,,E2,-,ABX#1,S#1,"Green,Yellow,Red",GREEN-YELLOW-RED,+--,25237,18.618,1832,-,-,0.1275630044775662,0.0029517807334831173,180.77249490472158,4.183037000334008,,,,-,-,,,-,-,-,-
,,,E2,-,ABX#1,S#1,"Green,Yellow,Red",GREEN-YELLOW-RED,-++,25237,18.618,959,-,-,0.0070076710792484065,0.0017973568776072728,9.930733363137284,2.547076155268573,,,,-,-,,,-,-,-,-
,,,E2,-,ABX#1,S#1,"Green,Yellow,Red",GREEN-YELLOW-RED,-+-,25237,18.618,2644,-,-,0.17928439575226618,0.0035445049834084467,254.06807914533198,5.02300029445958,,,,-,-,,,-,-,-,-
,,,E2,-,ABX#1,S#1,"Green,Yellow,Red",GREEN-YELLOW-RED,--+,25237,18.618,4130,-,-,0.26752104450998626,0.004129055931197499,379.11028243374574,5.85138101239203,,,,-,-,,,-,-,-,-
,,,E2,-,ABX#1,S#1,"Green,Yellow,Red",GREEN-YELLOW-RED,---,25237,18.618,13465,-,-,-,-,-,-,,,,-,-,,,-,-,-,-
,,,E3,-,ABX#1,S#2,"Green,Yellow,Red",GREEN-YELLOW-RED,+++,25383,19.147,177,80.23875610020373,4.9766267004323925,0.0038193335403903794,5.574929707099278E-4,5.262928716230207,0.7682088337186367,-,-,-,-,-,-,-,-,-,0.9639182666287117,0.14025437530864174
,,,E3,-,ABX#1,S#2,"Green,Yellow,Red",GREEN-YELLOW-RED,++-,25383,19.147,288,-,-,0.004431237388632825,8.649585737593566E-4,6.106114130761396,1.1918873458017896,,,,-,-,,,-,-,-,-
,,,E3,-,ABX#1,S#2,"Green,Yellow,Red",GREEN-YELLOW-RED,+-+,25383,19.147,480,-,-,0.007163447087898456,0.0010496492109969724,9.871018330135941,1.4463855843183853,,,,-,-,,,-,-,-,-
,,,E3,-,ABX#1,S#2,"Green,Yellow,Red",GREEN-YELLOW-RED,+--,25383,19.147,1672,-,-,0.09339744569052699,0.00227146218225169,128.6989192614438,3.130007740979192,,,,-,-,,,-,-,-,-
,,,E3,-,ABX#1,S#2,"Green,Yellow,Red",GREEN-YELLOW-RED,-++,25383,19.147,432,-,-,0.002261262714293444,0.0010350407649622692,3.1159531756368217,1.4262555775194292,,,,-,-,,,-,-,-,-
,,,E3,-,ABX#1,S#2,"Green,Yellow,Red",GREEN-YELLOW-RED,-+-,25383,19.147,1992,-,-,0.1103192179853269,0.002488424551895663,152.0166212631151,3.4289754727745954,,,,-,-,,,-,-,-,-
,,,E3,-,ABX#1,S#2,"Green,Yellow,Red",GREEN-YELLOW-RED,--+,25383,19.147,3263,-,-,0.17483807556635012,0.003063404203362069,240.92169978286842,4.221280435655968,,,,-,-,,,-,-,-,-
,,,E3,-,ABX#1,S#2,"Green,Yellow,Red",GREEN-YELLOW-RED,---,25383,19.147,17079,-,-,-,-,-,-,,,,-,-,,,-,-,-,-
,,,F1,-,ABX#1,ABC,"Green,Yellow,Red",GREEN-YELLOW-RED,+++,25154,19.327,88,88.00000000000294,8.377958102635718,0.0,4.93281335788689E-4,0.0,0.6733965314559305,-,-,-,-,-,-,-,-,-,0.0,0.0920803956785491
,,,F1,-,ABX#1,ABC,"Green,Yellow,Red",GREEN-YELLOW-RED,++-,25154,19.327,353,-,-,5.157295809354867E-4,0.0011057050159496752,0.7040414582398654,1.5094386682266376,,,,-,-,,,-,-,-,-
,,,F1,-,ABX#1,ABC,"Green,Yellow,Red",GREEN-YELLOW-RED,+-+,25154,19.327,683,-,-,0.0010504850166629942,0.0014416228851052697,1.4340558120575586,1.9680125317233628,,,,-,-,,,-,-,-,-
,,,F1,-,ABX#1,ABC,"Green,Yellow,Red",GREEN-YELLOW-RED,+--,25154,19.327,2292,-,-,0.14473017190336307,0.0030082162859140695,197.5764917213396,4.106626920244052,,,,-,-,,,-,-,-,-
,,,F1,-,ABX#1,ABC,"Green,Yellow,Red",GREEN-YELLOW-RED,-++,25154,19.327,580,-,-,0.0,0.0013780932101726795,0.0,1.8812858310754887,,,,-,-,,,-,-,-,-
,,,F1,-,ABX#1,ABC,"Green,Yellow,Red",GREEN-YELLOW-RED,-+-,25154,19.327,2202,-,-,0.13942511967367,0.002991349989667424,190.3343694039483,4.083602117627428,,,,-,-,,,-,-,-,-
,,,F1,-,ABX#1,ABC,"Green,Yellow,Red",GREEN-YELLOW-RED,--+,25154,19.327,4238,-,-,0.2530492696009347,0.003908681376452959,345.4468841077798,5.33588500213871,,,,-,-,,,-,-,-,-
,,,F1,-,ABX#1,ABC,"Green,Yellow,Red",GREEN-YELLOW-RED,---,25154,19.327,14718,-,-,-,-,-,-,,,,-,-,,,-,-,-,-
,,,F2,-,ABX#1,S#1,"Green,Yellow,Red",GREEN-YELLOW-RED,+++,25247,18.711,460,282.77537006050494,12.194580914242136,0.007044384760703792,9.786845838901253E-4,9.933143473165991,1.3800231981912816,-,-,-,-,-,-,-,-,-,1.1306126670538506,0.15704565705355705
,,,F2,-,ABX#1,S#1,"Green,Yellow,Red",GREEN-YELLOW-RED,++-,25247,18.711,537,-,-,0.009202109924691226,0.0013975453458380408,12.975707779009852,1.9706502273844728,,,,-,-,,,-,-,-,-
,,,F2,-,ABX#1,S#1,"Green,Yellow,Red",GREEN-YELLOW-RED,+-+,25247,18.711,1120,-,-,0.024254010836229467,0.0018549214024833184,34.200086681795646,2.6155868891625182,,,,-,-,,,-,-,-,-
,,,F2,-,ABX#1,S#1,"Green,Yellow,Red",GREEN-YELLOW-RED,+--,25247,18.711,1985,-,-,0.13680336033541352,0.003107874665897402,192.903632039418,4.382350766128858,,,,-,-,,,-,-,-,-
,,,F2,-,ABX#1,S#1,"Green,Yellow,Red",GREEN-YELLOW-RED,-++,25247,18.711,874,-,-,0.00438003444751589,0.001707367310505338,6.176197363222664,2.4075238694015733,,,,-,-,,,-,-,-,-
,,,F2,-,ABX#1,S#1,"Green,Yellow,Red",GREEN-YELLOW-RED,-+-,25247,18.711,2503,-,-,0.16962434988480973,0.0033773699124146493,239.18384091501363,4.762360524244996,,,,-,-,,,-,-,-,-
,,,F2,-,ABX#1,S#1,"Green,Yellow,Red",GREEN-YELLOW-RED,--+,25247,18.711,4228,-,-,0.27175081910799737,0.004126727294074306,383.19029508553274,5.819014105438325,,,,-,-,,,-,-,-,-
,,,F2,-,ABX#1,S#1,"Green,Yellow,Red",GREEN-YELLOW-RED,---,25247,18.711,13540,-,-,-,-,-,-,,,,-,-,,,-,-,-,-
,,,F3,-,ABX#1,S#2,"Green,Yellow,Red",GREEN-YELLOW-RED,+++,25230,19.099,199,167.72975660236702,10.015310197758144,0.00124017589007136,6.839107876091819E-4,1.7132206232600011,0.9447773297178206,-,-,-,-,-,-,-,-,-,0.215972513565863,0.11896267413534303
,,,F3,-,ABX#1,S#2,"Green,Yellow,Red",GREEN-YELLOW-RED,++-,25230,19.099,413,-,-,0.0029097830581436,0.0012125849149789434,4.019672035502421,1.6751055236821009,,,,-,-,,,-,-,-,-
,,,F3,-,ABX#1,S#2,"Green,Yellow,Red",GREEN-YELLOW-RED,+-+,25230,19.099,867,-,-,0.009907291976313404,0.001650173383436968,13.686265851775111,2.279604929504213,,,,-,-,,,-,-,-,-
,,,F3,-,ABX#1,S#2,"Green,Yellow,Red",GREEN-YELLOW-RED,+--,25230,19.099,2172,-,-,0.1422558921751092,0.00306330284796084,196.51706681753396,4.231749428797256,,,,-,-,,,-,-,-,-
,,,F3,-,ABX#1,S#2,"Green,Yellow,Red",GREEN-YELLOW-RED,-++,25230,19.099,750,-,-,0.0020972978103024897,0.001541994249061531,2.897277628515676,2.13016264030784,,,,-,-,,,-,-,-,-
,,,F3,-,ABX#1,S#2,"Green,Yellow,Red",GREEN-YELLOW-RED,-+-,25230,19.099,2338,-,-,0.15233919451817723,0.003103852508397093,210.44647930088425,4.287766091499497,,,,-,-,,,-,-,-,-
,,,F3,-,ABX#1,S#2,"Green,Yellow,Red",GREEN-YELLOW-RED,--+,25230,19.099,4283,-,-,0.263478940975035,0.004027001013576195,363.97865745250135,5.563034438567168,,,,-,-,,,-,-,-,-
,,,F3,-,ABX#1,S#2,"Green,Yellow,Red",GREEN-YELLOW-RED,---,25230,19.099,14208,-,-,-,-,-,-,,,,-,-,,,-,-,-,-
,,,G1,-,ABX#1,ABC,"Green,Yellow,Red",GREEN-YELLOW-RED,+++,25361,19.271,67,64.48792458577581,6.317153936041497,9.905760168613109E-5,4.099308021634946E-4,0.1356201423323586,0.5612378332355167,-,-,-,-,-,-,-,-,-,0.021319588729723796,0.08820993428168215
,,,G1,-,ABX#1,ABC,"Green,Yellow,Red",GREEN-YELLOW-RED,++-,25361,19.271,308,-,-,4.36094841665402E-5,9.81688082024083E-4,0.05970591200508519,1.3440329176546832,,,,-,-,,,-,-,-,-
,,,G1,-,ABX#1,ABC,"Green,Yellow,Red",GREEN-YELLOW-RED,+-+,25361,19.271,467,-,-,0.0,0.0011535489167967265,0.0,1.579328245589997,,,,-,-,,,-,-,-,-
,,,G1,-,ABX#1,ABC,"Green,Yellow,Red",GREEN-YELLOW-RED,+--,25361,19.271,2095,-,-,0.12351179795198869,0.002703382628369286,169.10047621634942,3.701211523371659,,,,-,-,,,-,-,-,-
,,,G1,-,ABX#1,ABC,"Green,Yellow,Red",GREEN-YELLOW-RED,-++,25361,19.271,503,-,-,0.0,0.0011905443351419216,0.0,1.6299788147156067,,,,-,-,,,-,-,-,-
,,,G1,-,ABX#1,ABC,"Green,Yellow,Red",GREEN-YELLOW-RED,-+-,25361,19.271,2336,-,-,0.13678913263135745,0.002849262100413593,187.2785260414994,3.9009356679628584,,,,-,-,,,-,-,-,-
,,,G1,-,ABX#1,ABC,"Green,Yellow,Red",GREEN-YELLOW-RED,--+,25361,19.271,3649,-,-,0.20618326627555228,0.0033933690975762225,282.2863005248389,4.645874644307563,,,,-,-,,,-,-,-,-
,,,G1,-,ABX#1,ABC,"Green,Yellow,Red",GREEN-YELLOW-RED,---,25361,19.271,15936,-,-,-,-,-,-,,,,-,-,,,-,-,-,-
,,,G2,-,ABX#1,S#1,"Green,Yellow,Red",GREEN-YELLOW-RED,+++,25226,19.027,420,226.87545045345092,9.78756582242347,0.007685229657595299,9.053398268377811E-4,10.656808707941051,1.2553994844845753,-,-,-,-,-,-,-,-,-,1.393458165491132,0.16406850227551542
,,,G2,-,ABX#1,S#1,"Green,Yellow,Red",GREEN-YELLOW-RED,++-,25226,19.027,435,-,-,0.007092668546706038,0.0012089244877331,9.835127289446161,1.676368512342992,,,,-,-,,,-,-,-,-
,,,G2,-,ABX#1,S#1,"Green,Yellow,Red",GREEN-YELLOW-RED,+-+,25226,19.027,995,-,-,0.02402033698485151,0.0016686305216992864,33.308065959337895,2.313824968965889,,,,-,-,,,-,-,-,-
,,,G2,-,ABX#1,S#1,"Green,Yellow,Red",GREEN-YELLOW-RED,+--,25226,19.027,1849,-,-,0.11976901226353887,0.00281694571425468,166.07902557214533,3.9061489317756597,,,,-,-,,,-,-,-,-
,,,G2,-,ABX#1,S#1,"Green,Yellow,Red",GREEN-YELLOW-RED,-++,25226,19.027,782,-,-,0.007314784807112923,0.0015186845253389225,10.143127258678055,2.1059006946203884,,,,-,-,,,-,-,-,-
,,,G2,-,ABX#1,S#1,"Green,Yellow,Red",GREEN-YELLOW-RED,-+-,25226,19.027,2354,-,-,0.1501317618883528,0.003117876721743353,208.18186816956432,4.323438241786756,,,,-,-,,,-,-,-,-
,,,G2,-,ABX#1,S#1,"Green,Yellow,Red",GREEN-YELLOW-RED,--+,25226,19.027,3859,-,-,0.23550830015788865,0.003735853349618035,326.57018927659294,5.180362368020299,,,,-,-,,,-,-,-,-
,,,G2,-,ABX#1,S#1,"Green,Yellow,Red",GREEN-YELLOW-RED,---,25226,19.027,14532,-,-,-,-,-,-,,,,-,-,,,-,-,-,-
,,,G3,-,ABX#1,S#2,"Green,Yellow,Red",GREEN-YELLOW-RED,+++,25317,19.199,274,163.18584881017367,8.945372613788392,0.0043866722585595985,7.514504452297877E-4,6.0283327709691354,1.0326719384833958,-,-,-,-,-,-,-,-,-,0.8169091972835191,0.1395975015670973
,,,G3,-,ABX#1,S#2,"Green,Yellow,Red",GREEN-YELLOW-RED,++-,25317,19.199,411,-,-,0.004695415582501861,0.0011592593964605004,6.452619653561595,1.5930985945212688,,,,-,-,,,-,-,-,-
,,,G3,-,ABX#1,S#2,"Green,Yellow,Red",GREEN-YELLOW-RED,+-+,25317,19.199,816,-,-,0.012157800499929317,0.0015206946827704007,16.707714380443516,2.0897967868229723,,,,-,-,,,-,-,-,-
,,,G3,-,ABX#1,S#2,"Green,Yellow,Red",GREEN-YELLOW-RED,+--,25317,19.199,2061,-,-,0.13039260233030492,0.002876133048398603,179.19050054079716,3.9524920229672764,,,,-,-,,,-,-,-,-
,,,G3,-,ABX#1,S#2,"Green,Yellow,Red",GREEN-YELLOW-RED,-++,25317,19.199,684,-,-,0.00309767167327879,0.0014472124977397047,4.256938873263586,1.988814758079294,,,,-,-,,,-,-,-,-
,,,G3,-,ABX#1,S#2,"Green,Yellow,Red",GREEN-YELLOW-RED,-+-,25317,19.199,2293,-,-,0.14405997266300896,0.0030358627936249603,197.9727235137678,4.171998747174381,,,,-,-,,,-,-,-,-
,,,G3,-,ABX#1,S#2,"Green,Yellow,Red",GREEN-YELLOW-RED,--+,25317,19.199,3980,-,-,0.2381939353329965,0.0037567131414007944,327.33521484586583,5.162618861540629,,,,-,-,,,-,-,-,-
,,,G3,-,ABX#1,S#2,"Green,Yellow,Red",GREEN-YELLOW-RED,---,25317,19.199,14798,-,-,-,-,-,-,,,,-,-,,,-,-,-,-
,,,H1,-,ABX#1,ABC,"Green,Yellow,Red",GREEN-YELLOW-RED,+++,25175,19.873,167,166.99999999999903,12.851838798485185,0.0,7.187805391687053E-4,0.0,0.9542749330965188,-,-,-,-,-,-,-,-,-,0.0,0.10949972642563355
,,,H1,-,ABX#1,ABC,"Green,Yellow,Red",GREEN-YELLOW-RED,++-,25175,19.873,539,-,-,5.259101947301947E-4,0.001488606403361869,0.6982143902662636,1.9763191941981357,,,,-,-,,,-,-,-,-
,,,H1,-,ABX#1,ABC,"Green,Yellow,Red",GREEN-YELLOW-RED,+-+,25175,19.873,834,-,-,0.0,0.0017597669634290616,0.0,2.3363202114986343,,,,-,-,,,-,-,-,-
,,,H1,-,ABX#1,ABC,"Green,Yellow,Red",GREEN-YELLOW-RED,+--,25175,19.873,2534,-,-,0.1774441540339099,0.0035139897970806813,235.58026266948514,4.665279867467252,,,,-,-,,,-,-,-,-
,,,H1,-,ABX#1,ABC,"Green,Yellow,Red",GREEN-YELLOW-RED,-++,25175,19.873,952,-,-,0.0018468278584261033,0.0018314073426706967,2.4519049069951344,2.4314321606714464,,,,-,-,,,-,-,-,-
,,,H1,-,ABX#1,ABC,"Green,Yellow,Red",GREEN-YELLOW-RED,-+-,25175,19.873,2725,-,-,0.18962503867488895,0.0036530872328747557,251.75197606794492,4.849949859214389,,,,-,-,,,-,-,-,-
,,,H1,-,ABX#1,ABC,"Green,Yellow,Red",GREEN-YELLOW-RED,--+,25175,19.873,4373,-,-,0.2889838070052141,0.00436038147791086,383.66370271350917,5.7889752384239985,,,,-,-,,,-,-,-,-
,,,H1,-,ABX#1,ABC,"Green,Yellow,Red",GREEN-YELLOW-RED,---,25175,19.873,13051,-,-,-,-,-,-,,,,-,-,,,-,-,-,-
,,,H2,-,ABX#1,S#1,"Green,Yellow,Red",GREEN-YELLOW-RED,+++,25234,19.524,492,283.2719087401988,12.465862871838704,0.008306100879170247,0.0010175715380841756,11.22455263245379,1.3751079420617132,-,-,-,-,-,-,-,-,-,1.3012334151998748,0.15917063625405192
,,,H2,-,ABX#1,S#1,"Green,Yellow,Red",GREEN-YELLOW-RED,++-,25234,19.524,482,-,-,0.006031052500088452,0.0013661963716303876,8.150137736239177,1.8462264427932875,,,,-,-,,,-,-,-,-
,,,H2,-,ABX#1,S#1,"Green,Yellow,Red",GREEN-YELLOW-RED,+-+,25234,19.524,1218,-,-,0.028144617629881408,0.001920687369192069,38.033578751628305,2.5955447423050373,,,,-,-,,,-,-,-,-
,,,H2,-,ABX#1,S#1,"Green,Yellow,Red",GREEN-YELLOW-RED,+--,25234,19.524,1965,-,-,0.13752812194149933,0.0030889834072698377,185.8503364732902,4.1743361102954,,,,-,-,,,-,-,-,-
,,,H2,-,ABX#1,S#1,"Green,Yellow,Red",GREEN-YELLOW-RED,-++,25234,19.524,889,-,-,0.003231613352532886,0.0017691141476907416,4.367080859108158,2.390714386020924,,,,-,-,,,-,-,-,-
,,,H2,-,ABX#1,S#1,"Green,Yellow,Red",GREEN-YELLOW-RED,-+-,25234,19.524,2523,-,-,0.1733655043912687,0.00346998581926293,234.2796285525114,4.689208453976293,,,,-,-,,,-,-,-,-
,,,H2,-,ABX#1,S#1,"Green,Yellow,Red",GREEN-YELLOW-RED,--+,25234,19.524,4337,-,-,0.2817181953866216,0.004259777755055153,380.7033838906281,5.756503600152384,,,,-,-,,,-,-,-,-
,,,H2,-,ABX#1,S#1,"Green,Yellow,Red",GREEN-YELLOW-RED,---,25234,19.524,13328,-,-,-,-,-,-,,,,-,-,,,-,-,-,-
,,,H3,-,ABX#1,S#2,"Green,Yellow,Red",GREEN-YELLOW-RED,+++,25263,19.467,269,176.56069662727396,9.948756548135567,0.003665789431186811,7.560253336512515E-4,4.968315012710373,1.0246556944087235,-,-,-,-,-,-,-,-,-,0.6384175992896436,0.13137828453093076
,,,H3,-,ABX#1,S#2,"Green,Yellow,Red",GREEN-YELLOW-RED,++-,25263,19.467,439,-,-,0.004093592878415875,0.0012421961463946298,5.548125263477909,1.6835723597100691,,,,-,-,,,-,-,-,-
,,,H3,-,ABX#1,S#2,"Green,Yellow,Red",GREEN-YELLOW-RED,+-+,25263,19.467,853,-,-,0.011341984627322332,0.0015881464201192336,15.372010191979886,2.152445428079615,,,,-,-,,,-,-,-,-
,,,H3,-,ABX#1,S#2,"Green,Yellow,Red",GREEN-YELLOW-RED,+--,25263,19.467,2085,-,-,0.13675946560312408,0.0029926519200413923,185.3527374774144,4.055998780416711,,,,-,-,,,-,-,-,-
,,,H3,-,ABX#1,S#2,"Green,Yellow,Red",GREEN-YELLOW-RED,-++,25263,19.467,752,-,-,0.0013692698491954147,0.0015641139437575563,1.8557977963308072,2.1198737500436313,,,,-,-,,,-,-,-,-
,,,H3,-,ABX#1,S#2,"Green,Yellow,Red",GREEN-YELLOW-RED,-+-,25263,19.467,2460,-,-,0.15948840549573579,0.0032511361247107226,216.15770743306587,4.4063274009538045,,,,-,-,,,-,-,-,-
,,,H3,-,ABX#1,S#2,"Green,Yellow,Red",GREEN-YELLOW-RED,--+,25263,19.467,4178,-,-,0.2574807991619546,0.003969134046165958,348.9686857291319,5.379443811272546,,,,-,-,,,-,-,-,-
,,,H3,-,ABX#1,S#2,"Green,Yellow,Red",GREEN-YELLOW-RED,---,25263,19.467,14227,-,-,-,-,-,-,,,,-,-,,,-,-,-,-
